GTS_JOB_APPLICATION_ID,GTS_APPLIED_JOB_ID,GTS_JOB_APPLICATION_DATE,GTS_APPLICANT_ID,GTS_APPLICANT_PROPOSAL,GTS_JOB_APPLICATION_STATUS,GTS_JOB_APPLICATION_UPDATED_DATE,GTS_JOB_APPLICATION_IS_ACTIVE,GTS_JOB_REVIEWED_DATE,GTS_JOB_SHORTLISTED_DATE,GTS_JOB_PROPOSED_FOR_INTERVIEW_DATE,GTS_JOB_REJECTED_DATE,GTS_JOB_SELECTED_DATE,GTS_JOB_OFFERED_DATE,IS_FRAUD_JOB
897,627,10-08-2024,933,I am eager to contribute my skills to this role.,Shortlisted,10-08-2024,TRUE,10-08-2024,10-08-2024,,,,,FALSE
898,420,11-02-2023,430,I am eager to contribute my skills to this role.,Offered,11-02-2023,FALSE,11-02-2023,11-02-2023,11-02-2023,,11-02-2023,11-02-2023,FALSE
899,736,5/20/2023,322,I am eager to contribute my skills to this role.,Rejected,5/20/2023,TRUE,5/20/2023,5/20/2023,5/20/2023,5/20/2023,,,FALSE
900,703,1/19/2025,387,I am passionate about this role and ready to make an impact.,Shortlisted,1/19/2025,TRUE,1/19/2025,1/19/2025,,,,,FALSE
901,805,11/30/2024,921,I am eager to contribute my skills to this role.,Rejected,11/30/2024,FALSE,11/30/2024,11/30/2024,11/30/2024,11/30/2024,,,FALSE
902,573,11/16/2023,477,I am passionate about this role and ready to make an impact.,Selected,11/16/2023,TRUE,11/16/2023,11/16/2023,11/16/2023,,11/16/2023,,FALSE
903,119,10/30/2023,475,Looking forward to bringing my expertise to your organization.,Interview Proposed,10/30/2023,TRUE,10/30/2023,10/30/2023,10/30/2023,,,,FALSE
904,820,2/28/2025,193,"With my background, I believe I am a strong fit for this position.",Rejected,2/28/2025,TRUE,2/28/2025,2/28/2025,2/28/2025,2/28/2025,,,FALSE
905,159,01-10-2024,535,Looking forward to bringing my expertise to your organization.,Rejected,01-10-2024,FALSE,01-10-2024,01-10-2024,01-10-2024,01-10-2024,,,FALSE
906,628,11-05-2024,68,I am eager to contribute my skills to this role.,Rejected,11-05-2024,FALSE,11-05-2024,11-05-2024,11-05-2024,11-05-2024,,,FALSE
907,925,2/14/2023,599,Looking forward to bringing my expertise to your organization.,Selected,2/14/2023,FALSE,2/14/2023,2/14/2023,2/14/2023,,2/14/2023,,FALSE
908,826,10-03-2023,505,Looking forward to bringing my expertise to your organization.,Pending,10-03-2023,TRUE,,,,,,,FALSE
909,968,02-03-2025,786,I am eager to contribute my skills to this role.,Selected,02-03-2025,TRUE,02-03-2025,02-03-2025,02-03-2025,,02-03-2025,,FALSE
910,872,2/25/2025,890,"With my background, I believe I am a strong fit for this position.",Interview Proposed,2/25/2025,TRUE,2/25/2025,2/25/2025,2/25/2025,,,,FALSE
911,912,09-09-2024,975,"With my background, I believe I am a strong fit for this position.",Selected,09-09-2024,TRUE,09-09-2024,09-09-2024,09-09-2024,,09-09-2024,,FALSE
912,197,10/13/2023,333,I am passionate about this role and ready to make an impact.,Shortlisted,10/13/2023,FALSE,10/13/2023,10/13/2023,,,,,FALSE
913,984,08-09-2024,936,Looking forward to bringing my expertise to your organization.,Rejected,08-09-2024,TRUE,08-09-2024,08-09-2024,08-09-2024,08-09-2024,,,FALSE
914,448,1/16/2023,733,"With my background, I believe I am a strong fit for this position.",Pending,1/16/2023,TRUE,,,,,,,FALSE
915,399,7/17/2024,116,"With my background, I believe I am a strong fit for this position.",Offered,7/17/2024,TRUE,7/17/2024,7/17/2024,7/17/2024,,7/17/2024,7/17/2024,FALSE
916,734,2/13/2023,631,Looking forward to bringing my expertise to your organization.,Selected,2/13/2023,FALSE,2/13/2023,2/13/2023,2/13/2023,,2/13/2023,,FALSE
917,865,04-01-2025,963,Looking forward to bringing my expertise to your organization.,Reviewed,04-01-2025,TRUE,04-01-2025,,,,,,FALSE
918,243,1/14/2025,465,I am eager to contribute my skills to this role.,Rejected,1/14/2025,FALSE,1/14/2025,1/14/2025,1/14/2025,1/14/2025,,,FALSE
919,790,2/29/2024,152,Looking forward to bringing my expertise to your organization.,Pending,2/29/2024,TRUE,,,,,,,FALSE
920,384,10/28/2023,596,I am passionate about this role and ready to make an impact.,Selected,10/28/2023,TRUE,10/28/2023,10/28/2023,10/28/2023,,10/28/2023,,FALSE
921,845,10/16/2024,313,I am eager to contribute my skills to this role.,Rejected,10/16/2024,TRUE,10/16/2024,10/16/2024,10/16/2024,10/16/2024,,,FALSE
922,634,12/20/2023,76,Looking forward to bringing my expertise to your organization.,Offered,12/20/2023,TRUE,12/20/2023,12/20/2023,12/20/2023,,12/20/2023,12/20/2023,FALSE
923,269,1/26/2023,950,"With my background, I believe I am a strong fit for this position.",Pending,1/26/2023,TRUE,,,,,,,FALSE
924,8,09-03-2023,326,Looking forward to bringing my expertise to your organization.,Reviewed,09-03-2023,TRUE,09-03-2023,,,,,,FALSE
925,818,9/15/2023,102,"With my background, I believe I am a strong fit for this position.",Selected,9/15/2023,FALSE,9/15/2023,9/15/2023,9/15/2023,,9/15/2023,,FALSE
926,251,06-11-2024,954,I am passionate about this role and ready to make an impact.,Interview Proposed,06-11-2024,FALSE,06-11-2024,06-11-2024,06-11-2024,,,,FALSE
927,540,5/23/2024,373,I am passionate about this role and ready to make an impact.,Reviewed,5/23/2024,TRUE,5/23/2024,,,,,,FALSE
928,874,9/19/2024,412,"With my background, I believe I am a strong fit for this position.",Pending,9/19/2024,TRUE,,,,,,,FALSE
929,336,7/24/2024,26,I am passionate about this role and ready to make an impact.,Rejected,7/24/2024,TRUE,7/24/2024,7/24/2024,7/24/2024,7/24/2024,,,FALSE
930,641,08-05-2023,66,I am passionate about this role and ready to make an impact.,Selected,08-05-2023,TRUE,08-05-2023,08-05-2023,08-05-2023,,08-05-2023,,FALSE
931,469,08-09-2023,647,"With my background, I believe I am a strong fit for this position.",Interview Proposed,08-09-2023,TRUE,08-09-2023,08-09-2023,08-09-2023,,,,FALSE
932,364,05-02-2023,653,Looking forward to bringing my expertise to your organization.,Selected,05-02-2023,TRUE,05-02-2023,05-02-2023,05-02-2023,,05-02-2023,,FALSE
933,998,05-11-2023,563,I am passionate about this role and ready to make an impact.,Pending,05-11-2023,TRUE,,,,,,,FALSE
934,446,08-06-2023,914,I am eager to contribute my skills to this role.,Reviewed,08-06-2023,FALSE,08-06-2023,,,,,,FALSE
935,132,04-06-2025,35,Looking forward to bringing my expertise to your organization.,Rejected,04-06-2025,TRUE,04-06-2025,04-06-2025,04-06-2025,04-06-2025,,,FALSE
936,441,06-04-2023,614,I am eager to contribute my skills to this role.,Pending,06-04-2023,FALSE,,,,,,,FALSE
937,702,4/15/2025,63,Looking forward to bringing my expertise to your organization.,Reviewed,4/15/2025,TRUE,4/15/2025,,,,,,FALSE
938,480,09-03-2024,898,I am eager to contribute my skills to this role.,Pending,09-03-2024,TRUE,,,,,,,TRUE
939,35,03-07-2023,693,I am eager to contribute my skills to this role.,Offered,03-07-2023,FALSE,03-07-2023,03-07-2023,03-07-2023,,03-07-2023,03-07-2023,FALSE
940,179,10/13/2024,234,I am passionate about this role and ready to make an impact.,Interview Proposed,10/13/2024,TRUE,10/13/2024,10/13/2024,10/13/2024,,,,FALSE
941,408,01-02-2024,880,I am passionate about this role and ready to make an impact.,Selected,01-02-2024,TRUE,01-02-2024,01-02-2024,01-02-2024,,01-02-2024,,FALSE
942,972,09-10-2023,952,Looking forward to bringing my expertise to your organization.,Reviewed,09-10-2023,TRUE,09-10-2023,,,,,,FALSE
943,27,1/27/2025,472,I am passionate about this role and ready to make an impact.,Pending,1/27/2025,TRUE,,,,,,,FALSE
944,4,2/22/2025,132,Looking forward to bringing my expertise to your organization.,Shortlisted,2/22/2025,TRUE,2/22/2025,2/22/2025,,,,,FALSE
945,642,7/25/2024,985,"With my background, I believe I am a strong fit for this position.",Shortlisted,7/25/2024,TRUE,7/25/2024,7/25/2024,,,,,FALSE
946,609,6/26/2024,224,"With my background, I believe I am a strong fit for this position.",Offered,6/26/2024,TRUE,6/26/2024,6/26/2024,6/26/2024,,6/26/2024,6/26/2024,FALSE
947,913,10-11-2024,331,"With my background, I believe I am a strong fit for this position.",Selected,10-11-2024,TRUE,10-11-2024,10-11-2024,10-11-2024,,10-11-2024,,TRUE
948,600,2/19/2024,297,"With my background, I believe I am a strong fit for this position.",Shortlisted,2/19/2024,TRUE,2/19/2024,2/19/2024,,,,,FALSE
949,962,11-01-2024,603,"With my background, I believe I am a strong fit for this position.",Offered,11-01-2024,TRUE,11-01-2024,11-01-2024,11-01-2024,,11-01-2024,11-01-2024,FALSE
950,805,5/19/2023,367,"With my background, I believe I am a strong fit for this position.",Shortlisted,5/19/2023,FALSE,5/19/2023,5/19/2023,,,,,FALSE
951,868,7/31/2024,886,I am passionate about this role and ready to make an impact.,Offered,7/31/2024,FALSE,7/31/2024,7/31/2024,7/31/2024,,7/31/2024,7/31/2024,FALSE
952,250,5/23/2024,949,I am eager to contribute my skills to this role.,Interview Proposed,5/23/2024,FALSE,5/23/2024,5/23/2024,5/23/2024,,,,FALSE
953,645,11/19/2024,27,I am passionate about this role and ready to make an impact.,Rejected,11/19/2024,TRUE,11/19/2024,11/19/2024,11/19/2024,11/19/2024,,,FALSE
954,270,10/24/2023,326,"With my background, I believe I am a strong fit for this position.",Interview Proposed,10/24/2023,TRUE,10/24/2023,10/24/2023,10/24/2023,,,,FALSE
955,670,11/20/2024,435,Looking forward to bringing my expertise to your organization.,Offered,11/20/2024,TRUE,11/20/2024,11/20/2024,11/20/2024,,11/20/2024,11/20/2024,FALSE
956,200,4/24/2024,945,I am eager to contribute my skills to this role.,Shortlisted,4/24/2024,TRUE,4/24/2024,4/24/2024,,,,,FALSE
957,912,11/27/2024,952,I am passionate about this role and ready to make an impact.,Reviewed,11/27/2024,TRUE,11/27/2024,,,,,,FALSE
958,572,9/17/2023,765,I am eager to contribute my skills to this role.,Offered,9/17/2023,TRUE,9/17/2023,9/17/2023,9/17/2023,,9/17/2023,9/17/2023,FALSE
959,776,8/31/2023,220,Looking forward to bringing my expertise to your organization.,Offered,8/31/2023,TRUE,8/31/2023,8/31/2023,8/31/2023,,8/31/2023,8/31/2023,FALSE
960,819,12/20/2023,888,I am eager to contribute my skills to this role.,Pending,12/20/2023,TRUE,,,,,,,FALSE
961,288,4/26/2024,135,I am passionate about this role and ready to make an impact.,Pending,4/26/2024,TRUE,,,,,,,FALSE
962,576,05-02-2023,152,I am passionate about this role and ready to make an impact.,Pending,05-02-2023,TRUE,,,,,,,FALSE
963,685,01-02-2025,739,I am eager to contribute my skills to this role.,Pending,01-02-2025,TRUE,,,,,,,FALSE
964,121,03-09-2025,578,I am eager to contribute my skills to this role.,Pending,03-09-2025,FALSE,,,,,,,FALSE
965,690,8/19/2023,652,I am eager to contribute my skills to this role.,Rejected,8/19/2023,TRUE,8/19/2023,8/19/2023,8/19/2023,8/19/2023,,,FALSE
966,203,10-12-2024,710,I am eager to contribute my skills to this role.,Shortlisted,10-12-2024,TRUE,10-12-2024,10-12-2024,,,,,FALSE
967,87,06-11-2024,791,I am eager to contribute my skills to this role.,Offered,06-11-2024,FALSE,06-11-2024,06-11-2024,06-11-2024,,06-11-2024,06-11-2024,FALSE
968,2,03-04-2024,277,I am eager to contribute my skills to this role.,Reviewed,03-04-2024,TRUE,03-04-2024,,,,,,FALSE
969,482,01-01-2023,149,I am passionate about this role and ready to make an impact.,Pending,01-01-2023,FALSE,,,,,,,FALSE
970,429,2/19/2024,977,Looking forward to bringing my expertise to your organization.,Interview Proposed,2/19/2024,TRUE,2/19/2024,2/19/2024,2/19/2024,,,,FALSE
971,401,4/29/2024,472,I am eager to contribute my skills to this role.,Rejected,4/29/2024,TRUE,4/29/2024,4/29/2024,4/29/2024,4/29/2024,,,FALSE
972,170,06-02-2023,403,"With my background, I believe I am a strong fit for this position.",Offered,06-02-2023,TRUE,06-02-2023,06-02-2023,06-02-2023,,06-02-2023,06-02-2023,FALSE
973,441,7/22/2023,928,I am passionate about this role and ready to make an impact.,Interview Proposed,7/22/2023,TRUE,7/22/2023,7/22/2023,7/22/2023,,,,FALSE
974,4,01-03-2025,475,Looking forward to bringing my expertise to your organization.,Selected,01-03-2025,TRUE,01-03-2025,01-03-2025,01-03-2025,,01-03-2025,,FALSE
975,647,12/17/2024,787,I am eager to contribute my skills to this role.,Shortlisted,12/17/2024,TRUE,12/17/2024,12/17/2024,,,,,FALSE
976,371,3/24/2023,613,"With my background, I believe I am a strong fit for this position.",Selected,3/24/2023,TRUE,3/24/2023,3/24/2023,3/24/2023,,3/24/2023,,FALSE
977,581,4/14/2024,352,I am passionate about this role and ready to make an impact.,Shortlisted,4/14/2024,FALSE,4/14/2024,4/14/2024,,,,,FALSE
978,746,2/28/2023,656,I am passionate about this role and ready to make an impact.,Selected,2/28/2023,FALSE,2/28/2023,2/28/2023,2/28/2023,,2/28/2023,,FALSE
979,975,5/19/2023,684,"With my background, I believe I am a strong fit for this position.",Pending,5/19/2023,TRUE,,,,,,,FALSE
980,240,12/22/2023,218,Looking forward to bringing my expertise to your organization.,Rejected,12/22/2023,TRUE,12/22/2023,12/22/2023,12/22/2023,12/22/2023,,,FALSE
981,849,11/16/2023,466,"With my background, I believe I am a strong fit for this position.",Pending,11/16/2023,TRUE,,,,,,,FALSE
982,428,11/26/2023,506,"With my background, I believe I am a strong fit for this position.",Selected,11/26/2023,TRUE,11/26/2023,11/26/2023,11/26/2023,,11/26/2023,,FALSE
983,709,2/24/2024,617,Looking forward to bringing my expertise to your organization.,Interview Proposed,2/24/2024,FALSE,2/24/2024,2/24/2024,2/24/2024,,,,FALSE
984,368,7/26/2023,289,I am eager to contribute my skills to this role.,Reviewed,7/26/2023,FALSE,7/26/2023,,,,,,FALSE
985,361,1/18/2023,655,I am passionate about this role and ready to make an impact.,Rejected,1/18/2023,TRUE,1/18/2023,1/18/2023,1/18/2023,1/18/2023,,,FALSE
986,79,9/30/2023,841,"With my background, I believe I am a strong fit for this position.",Reviewed,9/30/2023,TRUE,9/30/2023,,,,,,FALSE
987,980,02-06-2024,532,"With my background, I believe I am a strong fit for this position.",Interview Proposed,02-06-2024,FALSE,02-06-2024,02-06-2024,02-06-2024,,,,FALSE
988,921,6/28/2023,87,Looking forward to bringing my expertise to your organization.,Rejected,6/28/2023,FALSE,6/28/2023,6/28/2023,6/28/2023,6/28/2023,,,FALSE
989,275,05-09-2024,563,I am passionate about this role and ready to make an impact.,Interview Proposed,05-09-2024,TRUE,05-09-2024,05-09-2024,05-09-2024,,,,FALSE
990,893,04-07-2024,355,I am eager to contribute my skills to this role.,Selected,04-07-2024,FALSE,04-07-2024,04-07-2024,04-07-2024,,04-07-2024,,FALSE
991,321,5/23/2023,134,I am eager to contribute my skills to this role.,Reviewed,5/23/2023,TRUE,5/23/2023,,,,,,FALSE
992,858,01-01-2025,67,I am eager to contribute my skills to this role.,Reviewed,01-01-2025,TRUE,01-01-2025,,,,,,FALSE
993,400,1/15/2023,252,Looking forward to bringing my expertise to your organization.,Reviewed,1/15/2023,TRUE,1/15/2023,,,,,,FALSE
994,782,04-10-2023,627,I am passionate about this role and ready to make an impact.,Rejected,04-10-2023,TRUE,04-10-2023,04-10-2023,04-10-2023,04-10-2023,,,FALSE
995,291,3/31/2025,925,Looking forward to bringing my expertise to your organization.,Selected,3/31/2025,TRUE,3/31/2025,3/31/2025,3/31/2025,,3/31/2025,,FALSE
996,102,7/20/2024,943,I am passionate about this role and ready to make an impact.,Pending,7/20/2024,TRUE,,,,,,,FALSE
997,826,06-01-2024,332,"With my background, I believe I am a strong fit for this position.",Selected,06-01-2024,FALSE,06-01-2024,06-01-2024,06-01-2024,,06-01-2024,,FALSE
998,170,09-01-2023,30,I am eager to contribute my skills to this role.,Rejected,09-01-2023,FALSE,09-01-2023,09-01-2023,09-01-2023,09-01-2023,,,FALSE
999,214,4/18/2024,428,I am passionate about this role and ready to make an impact.,Pending,4/18/2024,TRUE,,,,,,,FALSE
1000,649,2/26/2025,420,I am passionate about this role and ready to make an impact.,Shortlisted,2/26/2025,FALSE,2/26/2025,2/26/2025,,,,,FALSE
