GTS_TRAINING_VIDEO_ID,GTS_TRAINING_VIDEO_NAME,GTS_TRAINING_VIDEO_DESCRIPTION,GTS_TRAINING_VIDEO_PATH,GTS_TRAINING_VIDEO_UPLOADED_DATE,GTS_TRAINING_VIDEO_IS_ACTIVE
909,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,06-07-2024,TRUE
910,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,8/16/2024,FALSE
911,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,03-03-2025,TRUE
912,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,12/24/2024,TRUE
913,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,06-11-2024,TRUE
914,Python for AI & ML - Video 1,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,02-11-2025,TRUE
915,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,12/17/2024,TRUE
916,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,11/18/2024,FALSE
917,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,04-01-2025,FALSE
918,Communication & Soft Skills - Video 1,This video covers Communication & Soft Skills in detail.,https://training.gts.org/videos/communication_&_soft_skills.mp4,4/22/2024,FALSE
919,SQL for Beginners - Video 1,This video covers SQL for Beginners in detail.,https://training.gts.org/videos/sql_for_beginners.mp4,6/28/2024,TRUE
920,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,5/27/2024,FALSE
921,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,06-05-2024,FALSE
922,Digital Marketing Fundamentals - Video 1,This video covers Digital Marketing Fundamentals in detail.,https://training.gts.org/videos/digital_marketing_fundamentals.mp4,7/31/2024,TRUE
923,SQL for Beginners - Video 1,This video covers SQL for Beginners in detail.,https://training.gts.org/videos/sql_for_beginners.mp4,12/20/2024,TRUE
924,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,1/16/2025,FALSE
925,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,7/16/2024,TRUE
926,Advanced Excel for Analysts - Video 1,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,8/29/2024,TRUE
927,Communication & Soft Skills - Video 1,This video covers Communication & Soft Skills in detail.,https://training.gts.org/videos/communication_&_soft_skills.mp4,12/20/2024,TRUE
928,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,1/14/2025,TRUE
929,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,9/20/2024,FALSE
930,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,2/22/2025,TRUE
931,SQL for Beginners - Video 1,This video covers SQL for Beginners in detail.,https://training.gts.org/videos/sql_for_beginners.mp4,08-08-2024,TRUE
932,Communication & Soft Skills - Video 1,This video covers Communication & Soft Skills in detail.,https://training.gts.org/videos/communication_&_soft_skills.mp4,3/31/2025,TRUE
933,Full Stack Web Development - Video 2,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,2/16/2025,FALSE
934,Cybersecurity Foundations - Video 1,This video covers Cybersecurity Foundations in detail.,https://training.gts.org/videos/cybersecurity_foundations.mp4,10/30/2024,TRUE
935,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,05-09-2024,TRUE
936,Full Stack Web Development - Video 2,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,4/25/2024,FALSE
937,Digital Marketing Fundamentals - Video 1,This video covers Digital Marketing Fundamentals in detail.,https://training.gts.org/videos/digital_marketing_fundamentals.mp4,09-03-2024,TRUE
938,Cloud Computing with AWS - Video 2,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,08-05-2024,TRUE
939,Full Stack Web Development - Video 2,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,10/22/2024,FALSE
940,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,07-11-2024,FALSE
941,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,05-04-2024,FALSE
942,Communication & Soft Skills - Video 1,This video covers Communication & Soft Skills in detail.,https://training.gts.org/videos/communication_&_soft_skills.mp4,10/26/2024,FALSE
943,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,05-11-2024,FALSE
944,Python for AI & ML - Video 1,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,08-03-2024,TRUE
945,Cloud Computing with AWS - Video 1,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,6/22/2024,FALSE
946,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,5/19/2024,TRUE
947,Advanced Excel for Analysts - Video 1,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,10/26/2024,TRUE
948,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,7/14/2024,FALSE
949,Digital Marketing Fundamentals - Video 1,This video covers Digital Marketing Fundamentals in detail.,https://training.gts.org/videos/digital_marketing_fundamentals.mp4,5/16/2024,TRUE
950,Digital Marketing Fundamentals - Video 1,This video covers Digital Marketing Fundamentals in detail.,https://training.gts.org/videos/digital_marketing_fundamentals.mp4,4/20/2024,FALSE
951,Advanced Excel for Analysts - Video 1,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,4/20/2024,TRUE
952,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,11-03-2024,TRUE
953,Advanced Excel for Analysts - Video 1,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,6/21/2024,FALSE
954,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,4/26/2024,TRUE
955,Cloud Computing with AWS - Video 1,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,5/25/2024,FALSE
956,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,08-06-2024,FALSE
957,Cloud Computing with AWS - Video 1,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,8/27/2024,FALSE
958,Cloud Computing with AWS - Video 1,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,9/19/2024,FALSE
959,SQL for Beginners - Video 1,This video covers SQL for Beginners in detail.,https://training.gts.org/videos/sql_for_beginners.mp4,12/23/2024,FALSE
960,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,9/25/2024,FALSE
961,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,12-12-2024,FALSE
962,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,4/30/2024,TRUE
963,Cloud Computing with AWS - Video 1,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,8/13/2024,FALSE
964,SQL for Beginners - Video 1,This video covers SQL for Beginners in detail.,https://training.gts.org/videos/sql_for_beginners.mp4,9/21/2024,TRUE
965,Communication & Soft Skills - Video 1,This video covers Communication & Soft Skills in detail.,https://training.gts.org/videos/communication_&_soft_skills.mp4,2/21/2025,FALSE
966,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,1/18/2025,TRUE
967,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,05-08-2024,FALSE
968,Advanced Excel for Analysts - Video 1,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,04-03-2025,FALSE
969,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,8/18/2024,FALSE
970,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,2/16/2025,TRUE
971,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,10/30/2024,TRUE
972,Full Stack Web Development - Video 2,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,06-03-2024,TRUE
973,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,04-08-2025,TRUE
974,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,01-07-2025,TRUE
975,Digital Marketing Fundamentals - Video 1,This video covers Digital Marketing Fundamentals in detail.,https://training.gts.org/videos/digital_marketing_fundamentals.mp4,10/25/2024,FALSE
976,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,10/18/2024,TRUE
977,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,05-02-2024,FALSE
978,Cybersecurity Foundations - Video 1,This video covers Cybersecurity Foundations in detail.,https://training.gts.org/videos/cybersecurity_foundations.mp4,4/29/2024,FALSE
979,Cloud Computing with AWS - Video 2,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,11/22/2024,TRUE
980,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,11/22/2024,TRUE
981,Full Stack Web Development - Video 2,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,02-05-2025,TRUE
982,Full Stack Web Development - Video 1,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,10-02-2024,FALSE
983,Cloud Computing with AWS - Video 2,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,3/30/2025,FALSE
984,Web Development Essentials - Video 1,This video covers Web Development Essentials in detail.,https://training.gts.org/videos/web_development_essentials.mp4,4/16/2024,TRUE
985,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,02-05-2025,FALSE
986,Data Science Bootcamp - Video 1,This video covers Data Science Bootcamp in detail.,https://training.gts.org/videos/data_science_bootcamp.mp4,07-03-2024,FALSE
987,Full Stack Web Development - Video 2,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,3/22/2025,FALSE
988,Cloud Computing with AWS - Video 2,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,11/13/2024,TRUE
989,Communication & Soft Skills - Video 1,This video covers Communication & Soft Skills in detail.,https://training.gts.org/videos/communication_&_soft_skills.mp4,06-01-2024,TRUE
990,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,10-01-2024,FALSE
991,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,10/28/2024,TRUE
992,Digital Marketing Fundamentals - Video 1,This video covers Digital Marketing Fundamentals in detail.,https://training.gts.org/videos/digital_marketing_fundamentals.mp4,7/29/2024,TRUE
993,Advanced Excel for Analysts - Video 2,This video covers Advanced Excel for Analysts in detail.,https://training.gts.org/videos/advanced_excel_for_analysts.mp4,04-08-2025,FALSE
994,Python for AI & ML - Video 2,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,6/29/2024,TRUE
995,Communication & Soft Skills - Video 1,This video covers Communication & Soft Skills in detail.,https://training.gts.org/videos/communication_&_soft_skills.mp4,11-01-2024,TRUE
996,Digital Marketing Fundamentals - Video 1,This video covers Digital Marketing Fundamentals in detail.,https://training.gts.org/videos/digital_marketing_fundamentals.mp4,08-12-2024,FALSE
997,Cybersecurity Foundations - Video 1,This video covers Cybersecurity Foundations in detail.,https://training.gts.org/videos/cybersecurity_foundations.mp4,07-08-2024,TRUE
998,Python for AI & ML - Video 1,This video covers Python for AI & ML in detail.,https://training.gts.org/videos/python_for_ai_&_ml.mp4,9/15/2024,TRUE
999,Full Stack Web Development - Video 2,This video covers Full Stack Web Development in detail.,https://training.gts.org/videos/full_stack_web_development.mp4,12-01-2024,FALSE
1000,Cloud Computing with AWS - Video 2,This video covers Cloud Computing with AWS in detail.,https://training.gts.org/videos/cloud_computing_with_aws.mp4,3/23/2025,FALSE
